Chip Run Info,G:\drma_data\Fluidigm_BioMark_data\CheeseAssayValidation_Triplicates\ChipRun.bml,Combined Chip Run,192.24 (169x),GE 192x24 PCR+Melt v2,ROX,EvaGreen,13.03.2020 12:44:40,00:51:27,GDC172-31-6-71,SamplePlateName: Undefined/Undefined,SamplePlateBarCode: Undefined/Undefined,ReagentPlateName: NA,ReagentPlateBarCode: NA
S191-A03,Std_24 (10^5 c/ul) (2),Standard,100000,Cltyrob_g4184,Test,17.2625077408232,81753.5596102411,0.89,Pass,0.05,78.3591605986258,999,1
S192-A03,NTC (TE) (2),NTC,1,Cltyrob_g4184,Test,999,-1,0,Flag,0.05,999,999,0
S001-A24,Clostridium tyrobutyricum DSM 2637 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S002-A24,Enterococcus faecalis DSM 20376 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S003-A24,Lactobacillus casei FAM 20446 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S006-A24,Lactobacillus paraplantarum FAM 18197 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S005-A24,Lactobacillus parabuchneri DSM 5707 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S004-A24,Lactobacillus delbrueckii DSM 20074 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S013-A24,Lactobacillus sakei DSM 15831 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S014-A24,Leuconostoc mesenteroides DSM 20346 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S015-A24,Pediococcus pentosaceus DSM 20333 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S018-A24,Std_24 (10^4 c/ul) (1),Standard,10000,Lbcurva_g1171,Test,20.8741330110216,11450.586826638,0.94,Pass,0.05,80.7867816706368,999,1
S017-A24,Acidipropionibacterium thoenii DSM 20276 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S016-A24,Clostridium butyricum DSM 10702 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S025-A24,Clostridium tyrobutyricum FAM 1550 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S026-A24,Enterococcus faecium DSM 20477 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S027-A24,Lactobacillus coryniformis FAM 20761 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S030-A24,Lactobacillus plantarum DSM 20174 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S029-A24,Lactobacillus parabuchneri FAM 21731 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S028-A24,Lactobacillus delbrueckii DSM 20072 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S037-A24,Lactobacillus sakei DSM 20017 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S038-A24,Leuconostoc mesenteroides DSM 20484 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S039-A24,Pediococcus pentosaceus DSM 20280 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S042-A24,Std_24 (10^3 c/ul) (1),Standard,1000,Lbcurva_g1171,Test,26.1380404006432,346.747535068976,0.95,Pass,0.05,80.5740738599896,999,1
S041-A24,Clostridium sporogenes DSM 795 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S040-A24,Leuconostoc carnosum DSM 5576 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S049-A24,Clostridium tyrobutyricum FAM 22550 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S050-A24,Enterococcus faecium FAM 1711 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S051-A24,Lactobacillus coryniformis DSM 20001 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S054-A24,Lactobacillus plantarum ATCC 8014 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S053-A24,Lactobacillus parabuchneri FAM 21823 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S052-A24,Lactobacillus fermentum DSM 20052 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S061-A24,Lactococcus lactis subsp. cremoris DSM 20069 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S062-A24,Leuconostoc mesenteroides DSM 20343 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S063-A24,Propionibacterium freudenreichii DSM 20271 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S066-A24,0 Mock Fail,Unknown,1,Lbcurva_g1171,Test,20.881498113599,11394.6939346454,0.83,Pass,0.05,81.834362318464,999,1
S065-A24,Lactobacillus buchneri DSM 20057 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S064-A24,Leuconostoc lactis DSM 20202 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S073-A24,Enterococcus durans DSM 20633 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S074-A24,Enterococcus faecium FAM 19316 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S075-A24,Lactobacillus coryniformis DSM 20004 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S078-A24,Lactobacillus plantarum FAM 18858 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S077-A24,Lactobacillus paracasei DSM 5622 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S076-A24,Lactobacillus fermentum FAM 11660 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S085-A24,Lactococcus lactis subsp. cremoris FAM 17873 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S086-A24,Leuconostoc mesenteroides DSM 20241 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S087-A24,Propionibacterium freudenreichii FAM 15217.1 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S090-A24,1 Mock 10^5,Unknown,1,Lbcurva_g1171,Test,18.0721624402903,73669.9734344278,0.91,Pass,0.05,80.706913560421,999,1
S089-A24,Clostridium beijerinckii DSM 791 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S088-A24,Leuconostoc pseudomesenteroides DSM 20193 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S100-A24,Lactobacillus fermentum FAM 20347 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S101-A24,Lactobacillus paracasei FAM 18133.2 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S102-A24,Lactobacillus rhamnosus DSM 20021 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S099-A24,Lactobacillus curvatus DSM 20019 (1),Unknown,1,Lbcurva_g1171,Test,13.9972639519428,1104169.65669841,0.96,Pass,0.05,80.5660828303238,999,1
S098-A24,Lactobacillus brevis DSM 20054 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S097-A24,Enterococcus durans FAM 19822 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S112-A24,Pediococcus stilesii DSM 18001 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S113-A24,Std_24 (10^8 c/ul) (1) ,Standard,100000000,Lbcurva_g1171,Test,7.23964571344031,98363958.7328139,0.97,Pass,0.05,80.4442208981527,999,1
S114-A24,2 Mock 10^4,Unknown,1,Lbcurva_g1171,Test,20.2010586628154,17907.3918174597,0.92,Pass,0.05,80.6493809063472,999,1
S111-A24,Propionibacterium freudenreichii FAM 15346 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S110-A24,Pediococcus acidilactici DSM 20284 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S109-A24,Lactococcus lactis subsp. cremoris FAM 23216 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S124-A24,Lactobacillus helveticus DSM 20075 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S125-A24,Lactobacillus paracasei FAM 19331 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S126-A24,Lactobacillus rhamnosus FAM 19984 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S123-A24,Lactobacillus curvatus FAM 18731 (1),Unknown,1,Lbcurva_g1171,Test,14.5657072092871,756869.15371914,0.96,Pass,0.05,80.7715444236583,999,1
S122-A24,Lactobacillus brevis CCUG 33268 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S121-A24,Enterococcus durans FAM 22256 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S136-A24,Streptococcus salivarius DSM 20560 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S137-A24,Std_24 (10^7 c/ul) (1),Standard,10000000,Lbcurva_g1171,Test,10.5765921021281,10715555.9844344,0.97,Pass,0.05,80.5742475328305,999,1
S138-A24,3 Mock 10^3,Unknown,1,Lbcurva_g1171,Test,24.0661276703134,1373.50392591754,0.95,Pass,0.05,80.581663300267,999,1
S135-A24,Streptococcus thermophilus DSM 20617 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S134-A24,Pediococcus acidilactici FAM 13881 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S133-A24,Lactococcus lactis subsp. lactis ATCC 19435 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S148-A24,Lactobacillus helveticus FAM 13019 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S149-A24,Lactobacillus paraplantarum DSM 10667 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S150-A24,Lactobacillus rhamnosus FAM 22674 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S147-A24,Lactobacillus curvatus FAM 18867 (1),Unknown,1,Lbcurva_g1171,Test,14.0601972340415,1058954.83909941,0.94,Pass,0.05,80.7886144116704,999,1
S146-A24,Lactobacillus brevis CCUG 48612 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S145-A24,Enterococcus faecalis ATCC 19433 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S160-A24,Acidipropionibacterium acidipropionici DSM 4900 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S161-A24,Std_24 (10^6 c/ul) (1),Standard,1000000,Lbcurva_g1171,Test,14.3266227854501,887165.623339887,0.97,Pass,0.05,80.681734962706,999,1
S162-A24,4 Mock 10^2,Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S159-A24,Streptococcus thermophilus FAM 10792 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S158-A24,Pediococcus acidilactici FAM 19158 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S157-A24,Lactococcus lactis subsp. lactis FAM 17950 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S172-A24,Lactobacillus helveticus FAM 19190 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S173-A24,Lactobacillus paraplantarum DSM 10641 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S174-A24,Lactobacillus sakei FAM 14960 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S171-A24,Lactobacillus delbrueckii DSM 20081 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S170-A24,Lactobacillus casei ATCC 393 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S169-A24,Enterococcus faecalis FAM 22123 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S184-A24,Acidipropionibacterium jensenii DSM 20535 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S185-A24,Std_24 (10^5 c/ul) (1),Standard,100000,Lbcurva_g1171,Test,17.7478984198175,91380.0921174581,0.95,Pass,0.05,80.9510026661955,999,1
S186-A24,NTC (TE) (1),NTC,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S183-A24,Streptococcus thermophilus FAM 21476 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S182-A24,Pediococcus pentosaceus DSM 20336 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S181-A24,Lactococcus lactis subsp. lactis FAM 23201 (1),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S012-A24,Lactobacillus paraplantarum FAM 18197 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S011-A24,Lactobacillus parabuchneri DSM 5707 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S010-A24,Lactobacillus delbrueckii DSM 20074 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S007-A24,Clostridium tyrobutyricum DSM 2637 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S008-A24,Enterococcus faecalis DSM 20376 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S009-A24,Lactobacillus casei FAM 20446 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S024-A24,Std_24 (10^4 c/ul) (2),Standard,10000,Lbcurva_g1171,Test,21.0143032463394,10432.3924452525,0.94,Pass,0.05,80.7178447020261,999,1
S023-A24,Acidipropionibacterium thoenii DSM 20276 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S022-A24,Clostridium butyricum DSM 10702 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S019-A24,Lactobacillus sakei DSM 15831 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S020-A24,Leuconostoc mesenteroides DSM 20346 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S021-A24,Pediococcus pentosaceus DSM 20333 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S036-A24,Lactobacillus plantarum DSM 20174 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S035-A24,Lactobacillus parabuchneri FAM 21731 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S034-A24,Lactobacillus delbrueckii DSM 20072 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S031-A24,Clostridium tyrobutyricum FAM 1550 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S032-A24,Enterococcus faecium DSM 20477 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S033-A24,Lactobacillus coryniformis FAM 20761 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S048-A24,Std_24 (10^3 c/ul) (2),Standard,1000,Lbcurva_g1171,Test,24.1938952658735,1261.72484696593,0.96,Pass,0.05,80.5953227436998,999,1
S047-A24,Clostridium sporogenes DSM 795 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S046-A24,Leuconostoc carnosum DSM 5576 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S043-A24,Lactobacillus sakei DSM 20017 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S044-A24,Leuconostoc mesenteroides DSM 20484 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S045-A24,Pediococcus pentosaceus DSM 20280 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S060-A24,Lactobacillus plantarum ATCC 8014 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S059-A24,Lactobacillus parabuchneri FAM 21823 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S058-A24,Lactobacillus fermentum DSM 20052 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S055-A24,Clostridium tyrobutyricum FAM 22550 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S056-A24,Enterococcus faecium FAM 1711 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S057-A24,Lactobacillus coryniformis DSM 20001 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S072-A24,5 Mock 10^4 (preamp),Unknown,1,Lbcurva_g1171,Test,14.1841238287771,975260.080049815,0.98,Pass,0.05,81.3009667053392,999,1
S071-A24,Lactobacillus buchneri DSM 20057 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S070-A24,Leuconostoc lactis DSM 20202 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S067-A24,Lactococcus lactis subsp. cremoris DSM 20069 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S068-A24,Leuconostoc mesenteroides DSM 20343 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S069-A24,Propionibacterium freudenreichii DSM 20271 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S084-A24,Lactobacillus plantarum FAM 18858 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S083-A24,Lactobacillus paracasei DSM 5622 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S082-A24,Lactobacillus fermentum FAM 11660 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S079-A24,Enterococcus durans DSM 20633 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S080-A24,Enterococcus faecium FAM 19316 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S081-A24,Lactobacillus coryniformis DSM 20004 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S096-A24,6 Mock 10^3 (preamp),Unknown,1,Lbcurva_g1171,Test,18.0337955828776,75571.9523884903,0.94,Pass,0.05,81.2507763026158,999,1
S095-A24,Clostridium beijerinckii DSM 791 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S094-A24,Leuconostoc pseudomesenteroides DSM 20193 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S091-A24,Lactococcus lactis subsp. cremoris FAM 17873 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S092-A24,Leuconostoc mesenteroides DSM 20241 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S093-A24,Propionibacterium freudenreichii FAM 15217.1 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S105-A24,Lactobacillus curvatus DSM 20019 (2),Unknown,1,Lbcurva_g1171,Test,14.1988291982006,965778.324354555,0.95,Pass,0.05,80.404801688354,999,1
S104-A24,Lactobacillus brevis DSM 20054 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S103-A24,Enterococcus durans FAM 19822 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S106-A24,Lactobacillus fermentum FAM 20347 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S107-A24,Lactobacillus paracasei FAM 18133.2 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S108-A24,Lactobacillus rhamnosus DSM 20021 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S117-A24,Propionibacterium freudenreichii FAM 15346 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S116-A24,Pediococcus acidilactici DSM 20284 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S115-A24,Lactococcus lactis subsp. cremoris FAM 23216 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S118-A24,Pediococcus stilesii DSM 18001 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S119-A24,Std_24 (10^8 c/ul) (2) ,Standard,100000000,Lbcurva_g1171,Test,7.15717831279228,103903605.554833,0.97,Pass,0.05,80.5586214042484,999,1
S120-A24,7 Mock 10^2 (preamp),Unknown,1,Lbcurva_g1171,Test,21.1917865544573,9272.01255379117,0.94,Pass,0.05,81.2805090669333,999,1
S129-A24,Lactobacillus curvatus FAM 18731 (2),Unknown,1,Lbcurva_g1171,Test,14.0136437090028,1092218.9250144,0.96,Pass,0.05,80.6139133441464,999,1
S128-A24,Lactobacillus brevis CCUG 33268 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S127-A24,Enterococcus durans FAM 22256 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S130-A24,Lactobacillus helveticus DSM 20075 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S131-A24,Lactobacillus paracasei FAM 19331 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S132-A24,Lactobacillus rhamnosus FAM 19984 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S141-A24,Streptococcus thermophilus DSM 20617 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S140-A24,Pediococcus acidilactici FAM 13881 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S139-A24,Lactococcus lactis subsp. lactis ATCC 19435 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S142-A24,Streptococcus salivarius DSM 20560 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S143-A24,Std_24 (10^7 c/ul) (2),Standard,10000000,Lbcurva_g1171,Test,10.4396204158643,11736420.1654387,0.96,Pass,0.05,80.3533941504399,999,1
S144-A24,8 Mock 10^1 (preamp),Unknown,1,Lbcurva_g1171,Test,23.2641502017003,2340.0621046874,0.94,Pass,0.05,81.3045447783235,999,1
S153-A24,Lactobacillus curvatus FAM 18867 (2),Unknown,1,Lbcurva_g1171,Test,15.1250765651538,521944.023785775,0.94,Pass,0.05,80.6336701639828,999,1
S152-A24,Lactobacillus brevis CCUG 48612 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S151-A24,Enterococcus faecalis ATCC 19433 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S154-A24,Lactobacillus helveticus FAM 13019 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S155-A24,Lactobacillus paraplantarum DSM 10667 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S156-A24,Lactobacillus rhamnosus FAM 22674 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S165-A24,Streptococcus thermophilus FAM 10792 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S164-A24,Pediococcus acidilactici FAM 19158 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S163-A24,Lactococcus lactis subsp. lactis FAM 17950 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S166-A24,Acidipropionibacterium acidipropionici DSM 4900 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S167-A24,Std_24 (10^6 c/ul) (2),Standard,1000000,Lbcurva_g1171,Test,14.3198776987091,891150.160152586,0.97,Pass,0.05,80.587049584047,999,1
S168-A24,9 Mock NTC (preamp),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S177-A24,Lactobacillus delbrueckii DSM 20081 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S176-A24,Lactobacillus casei ATCC 393 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S175-A24,Enterococcus faecalis FAM 22123 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S178-A24,Lactobacillus helveticus FAM 19190 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S179-A24,Lactobacillus paraplantarum DSM 10641 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S180-A24,Lactobacillus sakei FAM 14960 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S189-A24,Streptococcus thermophilus FAM 21476 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S188-A24,Pediococcus pentosaceus DSM 20336 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S187-A24,Lactococcus lactis subsp. lactis FAM 23201 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
S190-A24,Acidipropionibacterium jensenii DSM 20535 (2),Unknown,1,Lbcurva_g1171,Test,999,-1,0,Flag,0.05,999,999,0
